folio,id_persona,region,comuna,comuna_nombre,pobreza_multi_2015,hh_d_hacina_2015
298350401,1,14,14101,Valdivia,0.0,0.0
298350501,1,14,14101,Valdivia,0.0,0.0
298350601,1,14,14101,Valdivia,0.0,0.0
298350701,1,14,14101,Valdivia,0.0,0.0
298350801,1,14,14101,Valdivia,0.0,0.0
299230201,1,14,14108,Panguipulli,0.0,0.0
299230401,1,14,14108,Panguipulli,0.0,0.0
299230501,1,14,14108,Panguipulli,0.0,0.0
299230601,1,14,14108,Panguipulli,1.0,1.0
299230701,1,14,14108,Panguipulli,0.0,0.0
299230801,1,14,14108,Panguipulli,0.0,0.0
299230901,1,14,14108,Panguipulli,0.0,0.0
299231001,1,14,14108,Panguipulli,0.0,0.0
300490101,1,14,14201,La Unión,0.0,0.0
300490201,1,14,14201,La Unión,0.0,0.0
300490301,1,14,14201,La Unión,0.0,0.0
300490401,1,14,14201,La Unión,0.0,0.0
300490601,1,14,14201,La Unión,0.0,0.0
300490801,1,14,14201,La Unión,0.0,0.0
300490901,1,14,14201,La Unión,0.0,0.0
300670101,1,14,14101,Valdivia,0.0,0.0
300670301,1,14,14101,Valdivia,0.0,0.0
300670501,1,14,14101,Valdivia,0.0,0.0
300670601,1,14,14101,Valdivia,0.0,0.0
300670701,1,14,14101,Valdivia,0.0,0.0
300670801,1,14,14101,Valdivia,0.0,0.0
300840101,1,14,14204,Río Bueno,0.0,0.0
300840201,1,14,14204,Río Bueno,1.0,0.0
300840301,1,14,14204,Río Bueno,0.0,0.0
300840401,1,14,14204,Río Bueno,0.0,0.0
300840501,1,14,14204,Río Bueno,1.0,0.0
300840601,1,14,14204,Río Bueno,0.0,0.0
300840701,1,14,14204,Río Bueno,0.0,1.0
301990201,1,14,14101,Valdivia,0.0,0.0
301990301,1,14,14101,Valdivia,0.0,0.0
301990401,1,14,14101,Valdivia,0.0,0.0
301990501,1,14,14101,Valdivia,0.0,0.0
301990601,1,14,14101,Valdivia,0.0,0.0
301990801,1,14,14101,Valdivia,0.0,0.0
302930101,1,14,14204,Río Bueno,0.0,0.0
302930301,1,14,14204,Río Bueno,0.0,0.0
302930601,1,14,14204,Río Bueno,0.0,0.0
302930701,1,14,14204,Río Bueno,0.0,0.0
302930801,1,14,14204,Río Bueno,1.0,0.0
302930901,1,14,14204,Río Bueno,0.0,0.0
303260101,1,14,14101,Valdivia,0.0,0.0
303260201,1,14,14101,Valdivia,0.0,0.0
303260301,1,14,14101,Valdivia,0.0,0.0
303260401,1,14,14101,Valdivia,0.0,0.0
303390101,1,14,14106,Mariquina,0.0,0.0
303390201,1,14,14106,Mariquina,0.0,0.0
303390401,1,14,14106,Mariquina,0.0,0.0
303390501,1,14,14106,Mariquina,0.0,0.0
303390701,1,14,14106,Mariquina,0.0,0.0
303390801,1,14,14106,Mariquina,1.0,0.0
304390101,1,14,14106,Mariquina,0.0,0.0
304390201,1,14,14106,Mariquina,0.0,0.0
304390301,1,14,14106,Mariquina,0.0,0.0
304390401,1,14,14106,Mariquina,0.0,0.0
304390501,1,14,14106,Mariquina,0.0,0.0
304390601,1,14,14106,Mariquina,0.0,0.0
304390701,1,14,14106,Mariquina,0.0,0.0
304390801,1,14,14106,Mariquina,0.0,0.0
304390901,1,14,14106,Mariquina,0.0,0.0
304391001,1,14,14106,Mariquina,0.0,0.0
306180101,1,14,14101,Valdivia,0.0,0.0
306180201,1,14,14101,Valdivia,0.0,0.0
306180301,1,14,14101,Valdivia,0.0,0.0
306180401,1,14,14101,Valdivia,0.0,0.0
306180501,1,14,14101,Valdivia,0.0,0.0
306180601,1,14,14101,Valdivia,0.0,0.0
306180701,1,14,14101,Valdivia,0.0,0.0
306180801,1,14,14101,Valdivia,0.0,0.0
306500301,1,14,14101,Valdivia,0.0,0.0
306500401,1,14,14101,Valdivia,0.0,0.0
306500501,1,14,14101,Valdivia,0.0,0.0
306500601,1,14,14101,Valdivia,0.0,0.0
306500701,1,14,14101,Valdivia,0.0,0.0
306500801,1,14,14101,Valdivia,0.0,0.0
307050101,1,14,14204,Río Bueno,0.0,0.0
307050201,1,14,14204,Río Bueno,0.0,0.0
307050301,1,14,14204,Río Bueno,0.0,0.0
307050401,1,14,14204,Río Bueno,0.0,0.0
307050501,1,14,14204,Río Bueno,0.0,1.0
307050801,1,14,14204,Río Bueno,1.0,0.0
307050901,1,14,14204,Río Bueno,0.0,0.0
308080201,1,14,14103,Lanco,0.0,0.0
308080301,1,14,14103,Lanco,0.0,0.0
308080401,1,14,14103,Lanco,0.0,0.0
308080501,1,14,14103,Lanco,0.0,0.0
308080601,1,14,14103,Lanco,0.0,0.0
308080701,1,14,14103,Lanco,0.0,0.0
308080801,1,14,14103,Lanco,,0.0
308270301,1,14,14203,Lago Ranco,0.0,0.0
308270401,1,14,14203,Lago Ranco,0.0,0.0
308270501,1,14,14203,Lago Ranco,0.0,0.0
308270601,1,14,14203,Lago Ranco,0.0,0.0
308270701,1,14,14203,Lago Ranco,0.0,0.0
308310101,1,14,14107,Paillaco,0.0,0.0
308310201,1,14,14107,Paillaco,0.0,0.0
308310301,1,14,14107,Paillaco,0.0,0.0
308310401,1,14,14107,Paillaco,0.0,0.0
308310501,1,14,14107,Paillaco,1.0,0.0
308310601,1,14,14107,Paillaco,0.0,0.0
308310701,1,14,14107,Paillaco,0.0,0.0
308310801,1,14,14107,Paillaco,1.0,0.0
308310901,1,14,14107,Paillaco,0.0,0.0
308311001,1,14,14107,Paillaco,0.0,0.0
311040101,1,14,14101,Valdivia,0.0,0.0
311040201,1,14,14101,Valdivia,0.0,0.0
311040301,1,14,14101,Valdivia,0.0,0.0
311040401,1,14,14101,Valdivia,0.0,0.0
311040501,1,14,14101,Valdivia,0.0,0.0
311040601,1,14,14101,Valdivia,0.0,0.0
311700101,1,14,14204,Río Bueno,0.0,0.0
311700201,1,14,14204,Río Bueno,0.0,0.0
311700801,1,14,14204,Río Bueno,0.0,0.0
311890201,1,14,14106,Mariquina,0.0,0.0
311890601,1,14,14106,Mariquina,0.0,0.0
311890701,1,14,14106,Mariquina,0.0,0.0
311890801,1,14,14106,Mariquina,0.0,0.0
312890101,1,14,14101,Valdivia,0.0,0.0
312890201,1,14,14101,Valdivia,0.0,0.0
312890401,1,14,14101,Valdivia,0.0,0.0
312890501,1,14,14101,Valdivia,0.0,0.0
312890601,1,14,14101,Valdivia,0.0,0.0
312890701,1,14,14101,Valdivia,0.0,0.0
312890801,1,14,14101,Valdivia,0.0,0.0
313200101,1,14,14101,Valdivia,0.0,0.0
313200201,1,14,14101,Valdivia,0.0,0.0
313200301,1,14,14101,Valdivia,0.0,0.0
313200501,1,14,14101,Valdivia,0.0,0.0
313200801,1,14,14101,Valdivia,1.0,0.0
314690101,1,14,14108,Panguipulli,1.0,0.0
314690301,1,14,14108,Panguipulli,1.0,0.0
314690501,1,14,14108,Panguipulli,0.0,0.0
314690801,1,14,14108,Panguipulli,0.0,0.0
315000101,1,14,14105,Máfil,1.0,0.0
315000201,1,14,14105,Máfil,0.0,0.0
315000301,1,14,14105,Máfil,0.0,0.0
315000401,1,14,14105,Máfil,0.0,0.0
315000501,1,14,14105,Máfil,0.0,0.0
315000601,1,14,14105,Máfil,0.0,0.0
315000701,1,14,14105,Máfil,0.0,0.0
315000801,1,14,14105,Máfil,0.0,0.0
315430101,1,14,14101,Valdivia,0.0,0.0
315430301,1,14,14101,Valdivia,0.0,0.0
315430401,1,14,14101,Valdivia,0.0,0.0
315430501,1,14,14101,Valdivia,0.0,0.0
315430601,1,14,14101,Valdivia,0.0,0.0
315430701,1,14,14101,Valdivia,0.0,0.0
315430801,1,14,14101,Valdivia,0.0,0.0
315860101,1,14,14201,La Unión,0.0,0.0
315860201,1,14,14201,La Unión,0.0,0.0
315860301,1,14,14201,La Unión,0.0,0.0
315860401,1,14,14201,La Unión,0.0,0.0
315860501,1,14,14201,La Unión,0.0,0.0
315860701,1,14,14201,La Unión,0.0,0.0
315860801,1,14,14201,La Unión,0.0,0.0
316020101,1,14,14104,Los Lagos,0.0,0.0
316020201,1,14,14104,Los Lagos,0.0,0.0
316020301,1,14,14104,Los Lagos,0.0,0.0
316020401,1,14,14104,Los Lagos,0.0,0.0
316020501,1,14,14104,Los Lagos,0.0,0.0
317700101,1,14,14101,Valdivia,0.0,0.0
317700201,1,14,14101,Valdivia,0.0,0.0
317700401,1,14,14101,Valdivia,0.0,0.0
317700501,1,14,14101,Valdivia,0.0,0.0
317700701,1,14,14101,Valdivia,1.0,0.0
317700801,1,14,14101,Valdivia,0.0,0.0
317750101,1,14,14108,Panguipulli,0.0,0.0
317750301,1,14,14108,Panguipulli,0.0,0.0
317750401,1,14,14108,Panguipulli,0.0,0.0
317750501,1,14,14108,Panguipulli,0.0,0.0
317750801,1,14,14108,Panguipulli,0.0,0.0
318470201,1,14,14101,Valdivia,0.0,0.0
318470301,1,14,14101,Valdivia,0.0,0.0
318470401,1,14,14101,Valdivia,0.0,0.0
318470501,1,14,14101,Valdivia,0.0,0.0
318470701,1,14,14101,Valdivia,0.0,0.0
318470801,1,14,14101,Valdivia,1.0,0.0
318870101,1,14,14101,Valdivia,0.0,0.0
318870201,1,14,14101,Valdivia,0.0,0.0
318870401,1,14,14101,Valdivia,0.0,0.0
318870501,1,14,14101,Valdivia,0.0,0.0
318870701,1,14,14101,Valdivia,0.0,0.0
318870801,1,14,14101,Valdivia,0.0,0.0
319100101,1,14,14101,Valdivia,1.0,0.0
319100301,1,14,14101,Valdivia,0.0,0.0
319100401,1,14,14101,Valdivia,0.0,0.0
319100601,1,14,14101,Valdivia,0.0,1.0
319100801,1,14,14101,Valdivia,0.0,0.0
320530101,1,14,14101,Valdivia,0.0,0.0
320530201,1,14,14101,Valdivia,0.0,0.0
320530301,1,14,14101,Valdivia,0.0,0.0
320530401,1,14,14101,Valdivia,0.0,0.0
320530601,1,14,14101,Valdivia,0.0,0.0
320530701,1,14,14101,Valdivia,0.0,0.0
320530801,1,14,14101,Valdivia,0.0,0.0
320550101,1,14,14201,La Unión,1.0,0.0
320550201,1,14,14201,La Unión,0.0,0.0
320550301,1,14,14201,La Unión,0.0,0.0
320550401,1,14,14201,La Unión,0.0,0.0
320550501,1,14,14201,La Unión,0.0,0.0
320550601,1,14,14201,La Unión,0.0,0.0
320550701,1,14,14201,La Unión,0.0,0.0
320550901,1,14,14201,La Unión,1.0,1.0
320551001,1,14,14201,La Unión,0.0,0.0
321700201,1,14,14202,Futrono,0.0,0.0
321700301,1,14,14202,Futrono,0.0,0.0
321700501,1,14,14202,Futrono,1.0,0.0
321700601,1,14,14202,Futrono,0.0,0.0
321700701,1,14,14202,Futrono,0.0,0.0
321700801,1,14,14202,Futrono,0.0,0.0
322220101,1,14,14101,Valdivia,0.0,0.0
322220401,1,14,14101,Valdivia,0.0,0.0
322220601,1,14,14101,Valdivia,0.0,0.0
322220701,1,14,14101,Valdivia,0.0,0.0
322220801,1,14,14101,Valdivia,0.0,0.0
322430101,1,14,14204,Río Bueno,0.0,0.0
322430201,1,14,14204,Río Bueno,0.0,0.0
322430301,1,14,14204,Río Bueno,0.0,0.0
322430601,1,14,14204,Río Bueno,0.0,0.0
322430701,1,14,14204,Río Bueno,0.0,0.0
322430901,1,14,14204,Río Bueno,0.0,0.0
323610101,1,14,14104,Los Lagos,0.0,0.0
323610201,1,14,14104,Los Lagos,0.0,0.0
323610301,1,14,14104,Los Lagos,0.0,0.0
323610501,1,14,14104,Los Lagos,0.0,0.0
323610601,1,14,14104,Los Lagos,0.0,0.0
323610801,1,14,14104,Los Lagos,0.0,0.0
324500101,1,14,14101,Valdivia,1.0,1.0
324500201,1,14,14101,Valdivia,0.0,0.0
324500301,1,14,14101,Valdivia,0.0,0.0
324500501,1,14,14101,Valdivia,1.0,0.0
324500601,1,14,14101,Valdivia,0.0,0.0
324700101,1,14,14204,Río Bueno,0.0,0.0
324700201,1,14,14204,Río Bueno,0.0,0.0
324700301,1,14,14204,Río Bueno,0.0,0.0
324700401,1,14,14204,Río Bueno,0.0,0.0
324700501,1,14,14204,Río Bueno,0.0,0.0
324700601,1,14,14204,Río Bueno,0.0,1.0
324700701,1,14,14204,Río Bueno,0.0,0.0
324700801,1,14,14204,Río Bueno,0.0,0.0
324920101,1,14,14204,Río Bueno,0.0,0.0
324920201,1,14,14204,Río Bueno,0.0,0.0
324920301,1,14,14204,Río Bueno,0.0,0.0
324920401,1,14,14204,Río Bueno,0.0,0.0
324920501,1,14,14204,Río Bueno,0.0,0.0
324920601,1,14,14204,Río Bueno,0.0,0.0
324920701,1,14,14204,Río Bueno,0.0,0.0
324920801,1,14,14204,Río Bueno,0.0,0.0
325670101,1,14,14106,Mariquina,0.0,0.0
325670301,1,14,14106,Mariquina,1.0,0.0
325670401,1,14,14106,Mariquina,0.0,0.0
325670501,1,14,14106,Mariquina,1.0,0.0
325670801,1,14,14106,Mariquina,0.0,0.0
325670901,1,14,14106,Mariquina,0.0,0.0
325671001,1,14,14106,Mariquina,0.0,0.0
326180301,1,14,14101,Valdivia,0.0,0.0
326180601,1,14,14101,Valdivia,0.0,0.0
326180701,1,14,14101,Valdivia,0.0,0.0
326180801,1,14,14101,Valdivia,0.0,0.0
326180802,1,14,14101,Valdivia,0.0,0.0
326790101,1,14,14204,Río Bueno,0.0,0.0
326790201,1,14,14204,Río Bueno,0.0,0.0
326790401,1,14,14204,Río Bueno,0.0,0.0
326790501,1,14,14204,Río Bueno,1.0,1.0
326790601,1,14,14204,Río Bueno,0.0,0.0
326790701,1,14,14204,Río Bueno,0.0,0.0
326790801,1,14,14204,Río Bueno,0.0,0.0
327020101,1,14,14101,Valdivia,0.0,0.0
327020201,1,14,14101,Valdivia,0.0,0.0
327020301,1,14,14101,Valdivia,0.0,0.0
327020501,1,14,14101,Valdivia,0.0,0.0
327650101,1,14,14101,Valdivia,0.0,0.0
327650201,1,14,14101,Valdivia,0.0,0.0
327650401,1,14,14101,Valdivia,0.0,0.0
327650501,1,14,14101,Valdivia,0.0,0.0
327650601,1,14,14101,Valdivia,0.0,0.0
327650801,1,14,14101,Valdivia,0.0,0.0
328710201,1,14,14101,Valdivia,0.0,0.0
328710301,1,14,14101,Valdivia,0.0,0.0
328710401,1,14,14101,Valdivia,0.0,0.0
328710601,1,14,14101,Valdivia,0.0,0.0
328710801,1,14,14101,Valdivia,0.0,0.0
329050101,1,14,14202,Futrono,0.0,0.0
329050201,1,14,14202,Futrono,0.0,0.0
329050301,1,14,14202,Futrono,0.0,0.0
329050701,1,14,14202,Futrono,0.0,0.0
329050801,1,14,14202,Futrono,0.0,0.0
330670101,1,14,14106,Mariquina,0.0,0.0
330670201,1,14,14106,Mariquina,1.0,0.0
330670301,2,14,14106,Mariquina,1.0,0.0
330670401,1,14,14106,Mariquina,0.0,0.0
330670501,1,14,14106,Mariquina,1.0,0.0
330670601,1,14,14106,Mariquina,1.0,0.0
330670701,1,14,14106,Mariquina,0.0,0.0
330670801,1,14,14106,Mariquina,0.0,0.0
330670901,1,14,14106,Mariquina,0.0,0.0
330671001,1,14,14106,Mariquina,1.0,0.0
330990101,1,14,14101,Valdivia,1.0,0.0
330990201,1,14,14101,Valdivia,0.0,0.0
330990301,1,14,14101,Valdivia,0.0,0.0
330990401,1,14,14101,Valdivia,0.0,0.0
330990501,1,14,14101,Valdivia,1.0,0.0
330990801,1,14,14101,Valdivia,0.0,0.0
330991001,1,14,14101,Valdivia,0.0,0.0
331380201,1,14,14101,Valdivia,0.0,0.0
331380301,1,14,14101,Valdivia,0.0,0.0
331380401,1,14,14101,Valdivia,0.0,0.0
331380501,1,14,14101,Valdivia,0.0,0.0
331380601,1,14,14101,Valdivia,0.0,0.0
331380701,1,14,14101,Valdivia,1.0,0.0
332330301,1,14,14101,Valdivia,0.0,0.0
332330401,1,14,14101,Valdivia,0.0,0.0
332330701,1,14,14101,Valdivia,0.0,0.0
332330801,1,14,14101,Valdivia,0.0,0.0
334030101,1,14,14101,Valdivia,1.0,0.0
334030201,1,14,14101,Valdivia,0.0,0.0
334030301,1,14,14101,Valdivia,1.0,0.0
334030401,1,14,14101,Valdivia,0.0,0.0
334030501,1,14,14101,Valdivia,1.0,0.0
334030601,1,14,14101,Valdivia,0.0,0.0
334030701,1,14,14101,Valdivia,1.0,0.0
334680101,1,14,14204,Río Bueno,1.0,1.0
334680201,1,14,14204,Río Bueno,0.0,0.0
334680401,1,14,14204,Río Bueno,0.0,0.0
334680501,1,14,14204,Río Bueno,0.0,0.0
334680701,1,14,14204,Río Bueno,0.0,0.0
334680801,1,14,14204,Río Bueno,0.0,0.0
335230101,1,14,14101,Valdivia,0.0,0.0
335230201,1,14,14101,Valdivia,0.0,0.0
335230301,1,14,14101,Valdivia,0.0,0.0
335230501,1,14,14101,Valdivia,0.0,0.0
335230601,1,14,14101,Valdivia,0.0,0.0
335230701,1,14,14101,Valdivia,0.0,0.0
335230801,1,14,14101,Valdivia,0.0,0.0
335790101,1,14,14101,Valdivia,0.0,0.0
335790301,1,14,14101,Valdivia,0.0,0.0
335790401,1,14,14101,Valdivia,0.0,0.0
335790601,1,14,14101,Valdivia,0.0,0.0
335790701,1,14,14101,Valdivia,0.0,0.0
335790801,1,14,14101,Valdivia,0.0,0.0
336220201,1,14,14103,Lanco,0.0,0.0
336220301,1,14,14103,Lanco,0.0,0.0
336220401,1,14,14103,Lanco,0.0,0.0
336220501,1,14,14103,Lanco,0.0,0.0
336220601,1,14,14103,Lanco,0.0,0.0
336220701,1,14,14103,Lanco,0.0,0.0
336400101,1,14,14107,Paillaco,0.0,0.0
336400201,1,14,14107,Paillaco,0.0,0.0
336400301,1,14,14107,Paillaco,1.0,0.0
336400401,1,14,14107,Paillaco,0.0,0.0
336400501,1,14,14107,Paillaco,0.0,0.0
336400601,1,14,14107,Paillaco,1.0,0.0
336400701,1,14,14107,Paillaco,0.0,0.0
336550101,1,14,14101,Valdivia,1.0,0.0
336550201,1,14,14101,Valdivia,0.0,0.0
336550501,1,14,14101,Valdivia,0.0,0.0
336550801,1,14,14101,Valdivia,0.0,0.0
337600101,1,14,14103,Lanco,1.0,0.0
337600201,1,14,14103,Lanco,0.0,0.0
337600401,1,14,14103,Lanco,0.0,0.0
337600501,1,14,14103,Lanco,0.0,0.0
337600601,1,14,14103,Lanco,1.0,0.0
337600801,1,14,14103,Lanco,0.0,0.0
338790101,1,14,14101,Valdivia,0.0,0.0
338790301,1,14,14101,Valdivia,0.0,0.0
338790501,1,14,14101,Valdivia,0.0,0.0
338790601,1,14,14101,Valdivia,,0.0
338790801,1,14,14101,Valdivia,0.0,0.0
339390101,1,14,14106,Mariquina,0.0,0.0
339390201,1,14,14106,Mariquina,0.0,0.0
339390301,1,14,14106,Mariquina,0.0,0.0
339390401,1,14,14106,Mariquina,0.0,0.0
339390501,1,14,14106,Mariquina,0.0,0.0
339390601,1,14,14106,Mariquina,0.0,0.0
339390701,1,14,14106,Mariquina,,0.0
339390801,1,14,14106,Mariquina,1.0,0.0
339390901,1,14,14106,Mariquina,0.0,0.0
339391001,1,14,14106,Mariquina,0.0,0.0
341700301,1,14,14101,Valdivia,0.0,0.0
341700401,1,14,14101,Valdivia,0.0,0.0
341700501,1,14,14101,Valdivia,0.0,0.0
341700601,1,14,14101,Valdivia,0.0,0.0
341700701,1,14,14101,Valdivia,0.0,0.0
341700801,1,14,14101,Valdivia,0.0,0.0
341720401,1,14,14101,Valdivia,0.0,0.0
341720501,1,14,14101,Valdivia,0.0,0.0
341720601,1,14,14101,Valdivia,0.0,0.0
341720801,1,14,14101,Valdivia,0.0,1.0
342660101,1,14,14108,Panguipulli,0.0,0.0
342660201,2,14,14108,Panguipulli,0.0,0.0
342660401,1,14,14108,Panguipulli,0.0,0.0
342660501,1,14,14108,Panguipulli,0.0,0.0
342660601,1,14,14108,Panguipulli,0.0,0.0
342660701,1,14,14108,Panguipulli,0.0,0.0
342660801,1,14,14108,Panguipulli,0.0,0.0
343070201,1,14,14204,Río Bueno,0.0,0.0
343070301,1,14,14204,Río Bueno,0.0,0.0
343070501,1,14,14204,Río Bueno,0.0,0.0
343070601,1,14,14204,Río Bueno,0.0,0.0
343070701,1,14,14204,Río Bueno,0.0,0.0
343380101,1,14,14106,Mariquina,0.0,0.0
343380201,1,14,14106,Mariquina,1.0,0.0
343380301,1,14,14106,Mariquina,0.0,0.0
343380401,1,14,14106,Mariquina,1.0,0.0
343380501,1,14,14106,Mariquina,0.0,0.0
343380601,1,14,14106,Mariquina,0.0,0.0
343380701,1,14,14106,Mariquina,0.0,0.0
343380901,1,14,14106,Mariquina,0.0,0.0
343381001,1,14,14106,Mariquina,0.0,0.0
343470101,1,14,14101,Valdivia,0.0,0.0
343470201,1,14,14101,Valdivia,0.0,0.0
343470301,1,14,14101,Valdivia,0.0,0.0
343470401,1,14,14101,Valdivia,0.0,0.0
343470501,1,14,14101,Valdivia,0.0,0.0
343470701,1,14,14101,Valdivia,0.0,0.0
343470801,1,14,14101,Valdivia,0.0,0.0
344850101,1,14,14103,Lanco,0.0,0.0
344850401,1,14,14103,Lanco,0.0,0.0
344850501,1,14,14103,Lanco,0.0,0.0
344850701,1,14,14103,Lanco,0.0,0.0
344850801,1,14,14103,Lanco,0.0,0.0
345550101,1,14,14101,Valdivia,0.0,0.0
345550201,1,14,14101,Valdivia,0.0,0.0
345550301,1,14,14101,Valdivia,0.0,0.0
345550601,1,14,14101,Valdivia,0.0,0.0
345550701,1,14,14101,Valdivia,0.0,0.0
345550801,1,14,14101,Valdivia,0.0,0.0
345710101,1,14,14101,Valdivia,0.0,0.0
345710201,1,14,14101,Valdivia,0.0,0.0
345710301,1,14,14101,Valdivia,0.0,0.0
345710401,1,14,14101,Valdivia,0.0,0.0
345710601,1,14,14101,Valdivia,0.0,0.0
345710701,1,14,14101,Valdivia,0.0,0.0
346050101,1,14,14101,Valdivia,0.0,0.0
346050201,1,14,14101,Valdivia,0.0,0.0
346050601,1,14,14101,Valdivia,0.0,1.0
346050701,1,14,14101,Valdivia,0.0,0.0
346050801,1,14,14101,Valdivia,0.0,0.0
347200301,1,14,14108,Panguipulli,0.0,0.0
347200501,1,14,14108,Panguipulli,0.0,0.0
347200801,1,14,14108,Panguipulli,1.0,0.0
348490201,1,14,14104,Los Lagos,0.0,0.0
348490301,1,14,14104,Los Lagos,0.0,0.0
348490401,1,14,14104,Los Lagos,1.0,0.0
348490501,1,14,14104,Los Lagos,0.0,0.0
348490601,1,14,14104,Los Lagos,0.0,0.0
348490901,1,14,14104,Los Lagos,0.0,0.0
348491001,1,14,14104,Los Lagos,0.0,0.0
349090101,1,14,14101,Valdivia,0.0,0.0
349090201,1,14,14101,Valdivia,0.0,0.0
349090301,1,14,14101,Valdivia,0.0,0.0
349090501,1,14,14101,Valdivia,0.0,0.0
349090701,1,14,14101,Valdivia,0.0,0.0
349090801,1,14,14101,Valdivia,0.0,0.0
349500101,1,14,14101,Valdivia,0.0,0.0
349500201,1,14,14101,Valdivia,1.0,0.0
349500301,1,14,14101,Valdivia,1.0,0.0
349500501,3,14,14101,Valdivia,0.0,1.0
349500601,1,14,14101,Valdivia,0.0,0.0
349500701,1,14,14101,Valdivia,0.0,0.0
349930101,1,14,14103,Lanco,0.0,0.0
349930301,1,14,14103,Lanco,0.0,0.0
349930401,1,14,14103,Lanco,0.0,0.0
349930501,1,14,14103,Lanco,0.0,0.0
349930601,1,14,14103,Lanco,0.0,0.0
349930701,1,14,14103,Lanco,0.0,0.0
349930801,1,14,14103,Lanco,0.0,0.0
350240101,1,14,14104,Los Lagos,0.0,0.0
350240201,1,14,14104,Los Lagos,1.0,0.0
350240301,1,14,14104,Los Lagos,0.0,0.0
350240401,1,14,14104,Los Lagos,0.0,0.0
350240501,1,14,14104,Los Lagos,0.0,0.0
350240601,1,14,14104,Los Lagos,0.0,0.0
350240701,1,14,14104,Los Lagos,0.0,0.0
350240801,1,14,14104,Los Lagos,0.0,0.0
350240901,1,14,14104,Los Lagos,0.0,0.0
350241001,1,14,14104,Los Lagos,0.0,0.0
350460201,1,14,14202,Futrono,0.0,0.0
350460301,1,14,14202,Futrono,0.0,0.0
350460401,1,14,14202,Futrono,1.0,0.0
350460501,1,14,14202,Futrono,0.0,0.0
350460601,1,14,14202,Futrono,0.0,0.0
350460801,1,14,14202,Futrono,1.0,0.0
351270101,1,14,14104,Los Lagos,0.0,0.0
351270201,1,14,14104,Los Lagos,0.0,0.0
351270301,1,14,14104,Los Lagos,1.0,0.0
351270401,1,14,14104,Los Lagos,0.0,0.0
351270501,1,14,14104,Los Lagos,0.0,0.0
351270601,1,14,14104,Los Lagos,1.0,0.0
351270701,1,14,14104,Los Lagos,0.0,0.0
351270801,1,14,14104,Los Lagos,0.0,0.0
351270901,1,14,14104,Los Lagos,0.0,0.0
351271001,1,14,14104,Los Lagos,0.0,0.0
351350101,1,14,14103,Lanco,0.0,0.0
351350201,1,14,14103,Lanco,0.0,0.0
351350301,1,14,14103,Lanco,0.0,0.0
351350601,1,14,14103,Lanco,0.0,0.0
351350801,1,14,14103,Lanco,0.0,0.0
352250101,1,14,14101,Valdivia,0.0,0.0
352250201,1,14,14101,Valdivia,0.0,0.0
352250401,1,14,14101,Valdivia,1.0,0.0
352250501,1,14,14101,Valdivia,0.0,0.0
352250701,1,14,14101,Valdivia,0.0,0.0
353640101,1,14,14204,Río Bueno,0.0,0.0
353640201,1,14,14204,Río Bueno,0.0,0.0
353640301,1,14,14204,Río Bueno,1.0,0.0
353640401,1,14,14204,Río Bueno,0.0,0.0
353640501,1,14,14204,Río Bueno,0.0,0.0
353640601,1,14,14204,Río Bueno,0.0,0.0
353640701,1,14,14204,Río Bueno,1.0,0.0
353640801,1,14,14204,Río Bueno,0.0,0.0
353640901,1,14,14204,Río Bueno,1.0,0.0
353641001,1,14,14204,Río Bueno,0.0,0.0
353680101,1,14,14101,Valdivia,0.0,0.0
353680201,1,14,14101,Valdivia,0.0,0.0
353680501,1,14,14101,Valdivia,0.0,0.0
353680601,1,14,14101,Valdivia,0.0,0.0
353680701,1,14,14101,Valdivia,0.0,0.0
353720101,1,14,14108,Panguipulli,0.0,0.0
353720201,1,14,14108,Panguipulli,1.0,0.0
353720301,1,14,14108,Panguipulli,0.0,0.0
353720401,1,14,14108,Panguipulli,0.0,0.0
353720601,1,14,14108,Panguipulli,0.0,0.0
353720701,1,14,14108,Panguipulli,0.0,0.0
353720801,1,14,14108,Panguipulli,0.0,0.0
354060101,1,14,14201,La Unión,1.0,0.0
354060201,1,14,14201,La Unión,0.0,0.0
354060301,1,14,14201,La Unión,0.0,0.0
354060501,1,14,14201,La Unión,0.0,0.0
354060701,1,14,14201,La Unión,0.0,0.0
354120101,1,14,14101,Valdivia,1.0,0.0
354120201,1,14,14101,Valdivia,0.0,0.0
354120301,1,14,14101,Valdivia,0.0,0.0
354120701,1,14,14101,Valdivia,0.0,0.0
354120801,1,14,14101,Valdivia,0.0,0.0
354320101,1,14,14101,Valdivia,1.0,0.0
354320201,1,14,14101,Valdivia,0.0,0.0
354320301,1,14,14101,Valdivia,0.0,1.0
354320401,1,14,14101,Valdivia,1.0,0.0
354320501,1,14,14101,Valdivia,0.0,0.0
354320601,1,14,14101,Valdivia,0.0,0.0
354320701,1,14,14101,Valdivia,0.0,0.0
354320801,1,14,14101,Valdivia,1.0,0.0
359010201,1,14,14101,Valdivia,0.0,0.0
359010401,1,14,14101,Valdivia,0.0,0.0
359010501,1,14,14101,Valdivia,0.0,0.0
359010601,1,14,14101,Valdivia,0.0,0.0
359010701,1,14,14101,Valdivia,0.0,0.0
359010801,1,14,14101,Valdivia,0.0,0.0
359850201,1,14,14201,La Unión,0.0,0.0
359850401,1,14,14201,La Unión,0.0,0.0
359850501,1,14,14201,La Unión,0.0,0.0
